month,date,farebox_revenue_hkdm,year,is_covid_period,immd_hsr_passenger_ratio,domestic_service_yield_hkd,domestic_service_rev_hkdm,cross_boundary_yield_hkd,cross_boundary_rev_hkdm,hsr_yield_hkd,hsr_rev_hkdm,airport_express_yield_hkd,airport_express_rev_hkdm,light_rail_bus_yield_hkd,light_rail_bus_rev_hkdm
2008-02,2008-02-01,906.7883217030683,2008,0,,6.6930528337859645,627.7748905449546,26.75381485458245,197.84446084963722,124.87841376730266,0.0,61.14368384984391,49.52638391837357,2.4156490106193513,31.64258639010288
2008-03,2008-03-01,965.1054838527751,2008,0,,6.6930528337859645,654.1589048157388,26.75381485458245,223.07330825750847,124.87841376730266,0.0,61.14368384984391,54.11216020711186,2.4156490106193513,33.76111057241605
2008-04,2008-04-01,946.5062637094534,2008,0,,6.6930528337859645,646.990645230754,26.75381485458245,208.33195627263353,124.87841376730266,0.0,61.14368384984391,56.74133861265515,2.4156490106193513,34.44232359341071
2008-05,2008-05-01,954.3968405382076,2008,0,,6.6930528337859645,664.0445438512406,26.75381485458245,202.76716278288038,124.87841376730266,0.0,61.14368384984391,52.09441864006701,2.4156490106193513,35.490715264019514
2008-06,2008-06-01,915.993526732334,2008,0,,6.6930528337859645,636.9510659800751,26.75381485458245,189.28324009617083,124.87841376730266,0.0,61.14368384984391,55.82418335490749,2.4156490106193513,33.93503730118064
2008-07,2008-07-01,1011.9426674490506,2008,0,,6.6930528337859645,703.7745054725942,26.75381485458245,217.080453730082,124.87841376730266,0.0,61.14368384984391,55.02931546485952,2.4156490106193513,36.05839278151506
2008-08,2008-08-01,976.7251746880949,2008,0,,6.6930528337859645,671.4336741797404,26.75381485458245,217.2409766192095,124.87841376730266,0.0,61.14368384984391,53.98987283941217,2.4156490106193513,34.060651049732854
2008-09,2008-09-01,971.7697798023902,2008,0,,6.6930528337859645,681.8949157589478,26.75381485458245,200.89439574305965,124.87841376730266,0.0,61.14368384984391,52.216706007766696,2.4156490106193513,36.76376229261591
2008-10,2008-10-01,1001.877702543738,2008,0,,6.6930528337859645,695.836544811724,26.75381485458245,208.01091049437858,124.87841376730266,0.0,61.14368384984391,59.7373791212975,2.4156490106193513,38.29286811633796
2008-11,2008-11-01,973.4949241074219,2008,0,,6.6930528337859645,679.7866041163053,26.75381485458245,203.78380774735453,124.87841376730266,0.0,61.14368384984391,52.766999162415296,2.4156490106193513,37.15751308134686
2008-12,2008-12-01,1031.4841148722514,2008,0,,6.6930528337859645,718.8338743486127,26.75381485458245,220.7457263651598,124.87841376730266,0.0,61.14368384984391,54.662453361760456,2.4156490106193513,37.24206079671854
2009-01,2009-01-01,984.6322294293312,2009,0,,6.6930528337859645,678.2873602815372,26.75381485458245,220.37117295719563,124.87841376730266,0.0,61.14368384984391,49.52638391837357,2.4156490106193513,36.44731227222477
2009-02,2009-02-01,893.957296381205,2009,0,,6.6930528337859645,632.1655332039181,26.75381485458245,186.20655138789385,124.87841376730266,0.0,61.14368384984391,41.57770501789386,2.4156490106193513,34.00750677149922
2009-03,2009-03-01,977.1534975792397,2009,0,,6.6930528337859645,686.7339929577752,26.75381485458245,204.50616074842827,124.87841376730266,0.0,61.14368384984391,48.54808497677607,2.4156490106193513,37.36525889626013
2009-04,2009-04-01,958.2754391019204,2009,0,,6.6930528337859645,639.6684454305922,26.75381485458245,227.30041100453252,124.87841376730266,0.0,61.14368384984391,56.12990177415671,2.4156490106193513,35.17668089263899
2009-05,2009-05-01,927.6886577890941,2009,0,,6.6930528337859645,649.7080246812711,26.75381485458245,197.65718414565515,124.87841376730266,0.0,61.14368384984391,43.045153430290114,2.4156490106193513,37.27829553187783
2009-06,2009-06-01,908.0943282842562,2009,0,,6.6930528337859645,640.0298702836166,26.75381485458245,188.53413328024254,124.87841376730266,0.0,61.14368384984391,43.96230868803777,2.4156490106193513,35.56801603235933
2009-07,2009-07-01,973.026782894577,2009,0,,6.6930528337859645,676.7814233939354,26.75381485458245,211.54241405518343,124.87841376730266,0.0,61.14368384984391,48.7315160283256,2.4156490106193513,35.97142941713276
2009-08,2009-08-01,1012.0303457660558,2009,0,,6.6930528337859645,692.4431670249945,26.75381485458245,230.10956156426366,124.87841376730266,0.0,61.14368384984391,52.766999162415296,2.4156490106193513,36.710618014382284
2009-09,2009-09-01,979.4885011626408,2009,0,,6.6930528337859645,691.8407922699538,26.75381485458245,196.88132351487226,124.87841376730266,0.0,61.14368384984391,52.277849691616545,2.4156490106193513,38.48853568619813
2009-10,2009-10-01,1033.269863482459,2009,0,,6.6930528337859645,713.8341638817745,26.75381485458245,221.94964803361603,124.87841376730266,0.0,61.14368384984391,57.71963755425265,2.4156490106193513,39.76641401281576
2009-11,2009-11-01,1001.0593182559085,2009,0,,6.6930528337859645,705.9564406964084,26.75381485458245,204.66668363755574,124.87841376730266,0.0,61.14368384984391,52.33899337546639,2.4156490106193513,38.097200546477794
2009-12,2009-12-01,1071.841064995114,2009,0,,6.6930528337859645,750.0101144483876,26.75381485458245,225.58816685383925,124.87841376730266,0.0,61.14368384984391,56.80248229650499,2.4156490106193513,39.440301396382154
2010-01,2010-01-01,1037.024859914481,2010,0,,6.6930528337859645,723.5190113322627,26.75381485458245,221.46807936623352,124.87841376730266,0.0,61.14368384984391,52.33899337546639,2.4156490106193513,39.69877584051842
2010-02,2010-02-01,931.464292157252,2010,0,,6.6930528337859645,648.4229585371843,26.75381485458245,202.79391659773498,124.87841376730266,0.0,61.14368384984391,45.30746973273434,2.4156490106193513,34.9399472895983
2010-03,2010-03-01,1046.049799222812,2010,0,,6.6930528337859645,737.8220652380634,26.75381485458245,214.59234894860586,124.87841376730266,0.0,61.14368384984391,53.1950049493642,2.4156490106193513,40.44038008677856
2010-04,2010-04-01,997.7319008295509,2010,0,,6.6930528337859645,667.6654854343188,26.75381485458245,236.2896927956722,124.87841376730266,0.0,61.14368384984391,56.43562019340593,2.4156490106193513,37.34110240615394
2010-05,2010-05-01,1020.1362680231173,2010,0,,6.6930528337859645,705.6820255302232,26.75381485458245,222.19043236730724,124.87841376730266,0.0,61.14368384984391,51.6664128531181,2.4156490106193513,40.59739727246882
2010-06,2010-06-01,984.4540818125807,2010,0,,6.6930528337859645,689.7257875744774,26.75381485458245,204.98772941581075,124.87841376730266,0.0,61.14368384984391,50.382395492271385,2.4156490106193513,39.35816933002109
2010-07,2010-07-01,1057.05883011586,2010,0,,6.6930528337859645,733.1302352015794,26.75381485458245,228.26354833929747,124.87841376730266,0.0,61.14368384984391,55.39617756795858,2.4156490106193513,40.268869007024584
2010-08,2010-08-01,1087.115810834562,2010,0,,6.6930528337859645,745.8202633744376,26.75381485458245,244.5833754005928,124.87841376730266,0.0,61.14368384984391,56.86362598035484,2.4156490106193513,39.84854607917682
2010-09,2010-09-01,1045.2898058891528,2010,0,,6.6930528337859645,734.8503497798624,26.75381485458245,212.88010479791257,124.87841376730266,0.0,61.14368384984391,55.82418335490749,2.4156490106193513,41.735167956470534
2010-10,2010-10-01,1089.3642940390057,2010,0,,6.6930528337859645,755.2775470285771,26.75381485458245,229.84202341571785,124.87841376730266,0.0,61.14368384984391,61.816264372192194,2.4156490106193513,42.428459222518285
2010-11,2010-11-01,1098.092625546998,2010,0,,6.6930528337859645,759.5811800007016,26.75381485458245,216.78616176668163,124.87841376730266,0.0,61.14368384984391,80.34280057869489,2.4156490106193513,41.382483200920106
2010-12,2010-12-01,1134.0331676822564,2010,0,,6.6930528337859645,790.8578158929834,26.75381485458245,239.47339676336753,124.87841376730266,0.0,61.14368384984391,61.87740805604204,2.4156490106193513,41.82454696986345
2011-01,2011-01-01,1132.9641734251202,2011,0,,6.840299996129258,792.1477813517449,27.342398781383274,240.17563089567068,124.87841376730266,0.0,61.14368384984391,57.59735018655296,2.4687932888529778,43.04341099115167
2011-02,2011-02-01,973.4793383176362,2011,0,,6.840299996129258,680.7740168147683,27.342398781383274,206.1616868116299,124.87841376730266,0.0,61.14368384984391,49.770958653772944,2.4687932888529778,36.772676037465104
2011-03,2011-03-01,1124.6712010239958,2011,0,,6.840299996129258,792.6744844514468,27.342398781383274,228.66448100870832,124.87841376730266,0.0,61.14368384984391,60.16538490824641,2.4687932888529778,43.16685065559432
2011-04,2011-04-01,1088.8786653705854,2011,0,,6.840299996129258,731.7000502859506,27.342398781383274,254.12025427417615,124.87841376730266,0.0,61.14368384984391,62.2442701591411,2.4687932888529778,40.81409065131743
2011-05,2011-05-01,1090.3655538994128,2011,0,,6.840299996129258,760.9491730693993,27.342398781383274,228.71916580627106,124.87841376730266,0.0,61.14368384984391,57.10820071575421,2.4687932888529778,43.58901430798817
2011-06,2011-06-01,1061.33092361019,2011,0,,6.840299996129258,745.6816234780388,27.342398781383274,215.67684158755125,124.87841376730266,0.0,61.14368384984391,57.78078123810249,2.4687932888529778,42.19167730649739
2011-07,2011-07-01,1150.7863777620869,2011,0,,6.840299996129258,795.0685894500921,27.342398781383274,249.69078567159204,124.87841376730266,0.0,61.14368384984391,62.12198279144141,2.4687932888529778,43.90501984896135
2011-08,2011-08-01,1162.1959505002824,2011,0,,6.840299996129258,806.7860233434615,27.342398781383274,249.58141607646652,124.87841376730266,0.0,61.14368384984391,62.48884489454048,2.4687932888529778,43.339666185814025
2011-09,2011-09-01,1104.2925241275393,2011,0,,6.840299996129258,771.7568470632835,27.342398781383274,225.71150194031893,124.87841376730266,0.0,61.14368384984391,62.672275946090004,2.4687932888529778,44.15189917784665
2011-10,2011-10-01,1167.60874474804,2011,0,,6.840299996129258,811.4853094408023,27.342398781383274,244.7144690933803,124.87841376730266,0.0,61.14368384984391,65.79060382243205,2.4687932888529778,45.61836239142533
2011-11,2011-11-01,1154.0755699174272,2011,0,,6.840299996129258,814.0162204393702,27.342398781383274,235.5547655016169,124.87841376730266,0.0,61.14368384984391,59.67623543744766,2.4687932888529778,44.82834853899237
2011-12,2011-12-01,1215.0066743194063,2011,0,,6.840299996129258,844.8249316219362,27.342398781383274,261.58472914149377,124.87841376730266,0.0,61.14368384984391,63.95629330693673,2.4687932888529778,44.640720249039546
2012-01,2012-01-01,1204.341078777791,2012,0,,7.209676195920238,827.2959241294554,28.818888315577972,270.20589684685905,124.87841376730266,0.0,61.14368384984391,61.63283332064266,2.6021081264510384,45.20642448083389
2012-02,2012-02-01,1143.3696175789485,2012,0,,7.209676195920238,813.424507128505,28.818888315577972,231.12748429093534,124.87841376730266,0.0,61.14368384984391,54.662453361760456,2.6021081264510384,44.15517279774767
2012-03,2012-03-01,1224.532258107979,2012,0,,7.209676195920238,864.8439177578081,28.818888315577972,251.87708387815147,124.87841376730266,0.0,61.14368384984391,60.471103327495626,2.6021081264510384,47.34015314452374
2012-04,2012-04-01,1163.2954056313524,2012,0,,7.209676195920238,776.9795939581281,28.818888315577972,275.73912340345,124.87841376730266,0.0,61.14368384984391,66.83004644787938,2.6021081264510384,43.74664182189486
2012-05,2012-05-01,1218.0126052667588,2012,0,,7.209676195920238,852.8542262439927,28.818888315577972,251.6177138833113,124.87841376730266,0.0,61.14368384984391,64.99573593238408,2.6021081264510384,48.544929207070574
2012-06,2012-06-01,1175.8915372154277,2012,0,,7.209676195920238,821.5642315536988,28.818888315577972,245.47929067209316,124.87841376730266,0.0,61.14368384984391,62.366557526840786,2.6021081264510384,46.4814574627949
2012-07,2012-07-01,1266.7704410432423,2012,0,,7.209676195920238,879.4579314069384,28.818888315577972,274.00999010451534,124.87841376730266,0.0,61.14368384984391,65.54602908703268,2.6021081264510384,47.75649044475591
2012-08,2012-08-01,1303.8391007553264,2012,0,,7.209676195920238,897.9795895542575,28.818888315577972,289.08226869356264,124.87841376730266,0.0,61.14368384984391,69.64265590497222,2.6021081264510384,47.13458660253411
2012-09,2012-09-01,1243.9476070714522,2012,0,,7.209676195920238,874.6274483556718,28.818888315577972,255.59472047086103,124.87841376730266,0.0,61.14368384984391,64.7511611969847,2.6021081264510384,48.97427704793499
2012-10,2012-10-01,1281.775174881392,2012,0,,7.209676195920238,890.618510158223,28.818888315577972,271.3298334911666,124.87841376730266,0.0,61.14368384984391,70.49866747887003,2.6021081264510384,49.32816375313234
2012-11,2012-11-01,1271.1096994703892,2012,0,,7.209676195920238,898.2535572497026,28.818888315577972,260.14810482472234,124.87841376730266,0.0,61.14368384984391,64.50658646158533,2.6021081264510384,48.20145093437903
2012-12,2012-12-01,1323.5074463658734,2012,0,,7.209676195920238,919.4355859133161,28.818888315577972,285.45108876579985,124.87841376730266,0.0,61.14368384984391,70.3152364273205,2.6021081264510384,48.30553525943708
2013-01,2013-01-01,1332.5333663101335,2013,0,,7.4043374532100845,931.4212255891093,29.596998300098576,287.53483848545767,124.87841376730266,0.0,61.14368384984391,63.34485646843829,2.6723650458652166,50.232445767128475
2013-02,2013-02-01,1158.8613188713505,2013,0,,7.4043374532100845,810.7527381141447,29.596998300098576,247.2237268007234,124.87841376730266,0.0,61.14368384984391,56.98591334805453,2.6723650458652166,43.898940608427914
2013-03,2013-03-01,1304.285064063581,2013,0,,7.4043374532100845,904.8174411197256,29.596998300098576,279.98760391893256,124.87841376730266,0.0,61.14368384984391,70.07066169192112,2.6723650458652166,49.40935733300199
2013-04,2013-04-01,1251.5301227856792,2013,0,,7.4043374532100845,862.9088911345565,29.596998300098576,271.6116534000046,124.87841376730266,0.0,61.14368384984391,69.27579380187315,2.6723650458652166,47.7337844492445
2013-05,2013-05-01,1280.6397925464976,2013,0,,7.4043374532100845,900.2415605736417,29.596998300098576,263.76844885047853,124.87841376730266,0.0,61.14368384984391,66.2797532932308,2.6723650458652166,50.35002982914654
2013-06,2013-06-01,1247.769903504688,2013,0,,7.4043374532100845,871.4609008930141,29.596998300098576,260.7495550238684,124.87841376730266,0.0,61.14368384984391,66.03517855783141,2.6723650458652166,49.52426902997419
2013-07,2013-07-01,1344.6082031998546,2013,0,,7.4043374532100845,937.5446126629141,29.596998300098576,284.8415116401487,124.87841376730266,0.0,61.14368384984391,71.04896063351863,2.6723650458652166,51.17311826327303
2013-08,2013-08-01,1351.8237085363774,2013,0,,7.4043374532100845,930.880708955025,29.596998300098576,298.426533859894,124.87841376730266,0.0,61.14368384984391,73.00555851671363,2.6723650458652166,49.510907204744875
2013-09,2013-09-01,1293.134667437928,2013,0,,7.4043374532100845,906.4612040343382,29.596998300098576,263.0581208912762,124.87841376730266,0.0,61.14368384984391,72.39412167821519,2.6723650458652166,51.2212208340986
2013-10,2013-10-01,1356.813150072409,2013,0,,7.4043374532100845,951.1685935768207,29.596998300098576,276.7023371076216,124.87841376730266,0.0,61.14368384984391,76.3073174446052,2.6723650458652166,52.63490194336131
2013-11,2013-11-01,1339.9798059463415,2013,0,,7.4043374532100845,944.519498543838,29.596998300098576,270.96051943740247,124.87841376730266,0.0,61.14368384984391,73.43356430366254,2.6723650458652166,51.06622366143842
2013-12,2013-12-01,1386.422676539722,2013,0,,7.4043374532100845,966.688084878749,29.596998300098576,291.17526927636976,124.87841376730266,0.0,61.14368384984391,77.46904743775224,2.6723650458652166,51.09027494685121
2014-01,2014-01-01,1435.7379540822244,2014,0,,7.670893601525647,1004.8640491190552,30.66249023890212,305.27575281850955,124.87841376730266,0.0,61.14368384984391,71.78268483971675,2.7685701875163637,53.81546730494308
2014-02,2014-02-01,1226.1460583060868,2014,0,,7.670893601525647,867.4016357797155,30.66249023890212,249.04074572036302,124.87841376730266,0.0,61.14368384984391,63.834005939237045,2.7685701875163637,45.869670866771116
2014-03,2014-03-01,1397.1287649101685,2014,0,,7.670893601525647,982.4727106962017,30.66249023890212,283.0454473953054,124.87841376730266,0.0,61.14368384984391,78.75306479859897,2.7685701875163637,52.85754202006241
2014-04,2014-04-01,1337.9397058999114,2014,0,,7.670893601525647,912.8440094751535,30.66249023890212,297.610130258784,124.87841376730266,0.0,61.14368384984391,77.34676007005255,2.7685701875163637,50.138806095921346
2014-05,2014-05-01,1347.9448127125963,2014,0,,7.670893601525647,955.0646078579506,30.66249023890212,269.46196421947184,124.87841376730266,0.0,61.14368384984391,70.07066169192112,2.7685701875163637,53.34757894325281
2014-06,2014-06-01,1320.36309550792,2014,0,,7.670893601525647,927.180909616405,30.66249023890212,266.48770266629833,124.87841376730266,0.0,61.14368384984391,74.6564379806594,2.7685701875163637,52.03804524455757
2014-07,2014-07-01,1415.3792410588205,2014,0,,7.670893601525647,997.2391808791386,30.66249023890212,292.76545680103743,124.87841376730266,0.0,61.14368384984391,71.96611589126628,2.7685701875163637,53.408487487378174
2014-08,2014-08-01,1457.7512758718358,2014,0,,7.670893601525647,1006.5286330305862,30.66249023890212,322.661384783967,124.87841376730266,0.0,61.14368384984391,75.57359323840707,2.7685701875163637,52.987664818875686
2014-09,2014-09-01,1401.8956117034586,2014,0,,7.670893601525647,991.3479345931669,30.66249023890212,276.5756619548971,124.87841376730266,0.0,61.14368384984391,79.42564532094724,2.7685701875163637,54.5463698344474
2014-10,2014-10-01,1546.268014138223,2014,0,,7.670893601525647,1112.8318765605286,30.66249023890212,292.76545680103743,124.87841376730266,0.0,61.14368384984391,84.13370897738523,2.7685701875163637,56.53697179927166
2014-11,2014-11-01,1487.9910155829261,2014,0,,7.670893601525647,1058.1690887560567,30.66249023890212,297.8860926709341,124.87841376730266,0.0,61.14368384984391,77.65247848930177,2.7685701875163637,54.28335566663335
2014-12,2014-12-01,1508.0218851962004,2014,0,,7.670893601525647,1056.72696075897,30.66249023890212,312.7574004368016,124.87841376730266,0.0,61.14368384984391,84.50057108048428,2.7685701875163637,54.03695291994438
2015-01,2015-01-01,1543.13827086155,2015,0,,8.000742026391249,1085.7486974334506,31.98097731917491,323.2956997195392,124.87841376730266,0.0,61.14368384984391,77.65247848930177,2.8876187055795675,56.44139521925822
2015-02,2015-02-01,1387.35403120597,2015,0,,8.000742026391249,973.138253411994,31.98097731917491,297.26318418173076,124.87841376730266,0.0,61.14368384984391,67.44148328637783,2.8876187055795675,49.511110325867264
2015-03,2015-03-01,1497.3413787135075,2015,0,,8.000742026391249,1075.1637157325351,31.98097731917491,282.1681628870802,124.87841376730266,0.0,61.14368384984391,83.82799055813601,2.8876187055795675,56.181509535756064
2015-04,2015-04-01,1440.3104511562892,2015,0,,8.000742026391249,989.61978198636,31.98097731917491,315.36441734438375,124.87841376730266,0.0,61.14368384984391,82.48282951343943,2.8876187055795675,52.843422312106085
2015-05,2015-05-01,1458.6111959002462,2015,0,,8.000742026391249,1030.559578935404,31.98097731917491,297.4230890683267,124.87841376730266,0.0,61.14368384984391,74.47300692910987,2.8876187055795675,56.15552096740585
2015-06,2015-06-01,1442.9917053585148,2015,0,,8.000742026391249,1026.4952019859973,31.98097731917491,282.71183950150623,124.87841376730266,0.0,61.14368384984391,78.32505901165005,2.8876187055795675,55.45960485936117
2015-07,2015-07-01,1501.4279702339436,2015,0,,8.000742026391249,1064.810755550385,31.98097731917491,300.58920582292495,124.87841376730266,0.0,61.14368384984391,80.03708215944567,2.8876187055795675,55.99092670118781
