month,airline_code,airline_name,announcement_date,announcement_time,announcement_id,announcement_title,source_pdf_url,source_quality,retrieved_at
2024-03,600029,China Southern,2024-04-16,2024-04-16T00:00:00+08:00,1219618204,南方航空2024年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219618204.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-03,600115,China Eastern,2024-04-16,2024-04-16T00:00:00+08:00,1219618211,中国东方航空股份有限公司2024年3月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219618211.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-03,600221,Hainan Airlines Holdings,2024-04-16,2024-04-16T00:00:00+08:00,1219620131,海航控股：2024年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219620131.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-03,601021,Spring Airlines,2024-04-16,2024-04-16T00:00:00+08:00,1219616962,春秋航空2024年3月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219616962.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-03,601111,Air China,2024-04-16,2024-04-16T00:00:00+08:00,1219618313,中国国际航空股份有限公司2024年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219618313.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-03,603885,Juneyao Airlines,2024-04-16,2024-04-16T00:00:00+08:00,1219618434,上海吉祥航空股份有限公司2024年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-04-16/1219618434.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-04,600029,China Southern,2024-05-17,2024-05-17T00:00:00+08:00,1220072452,南方航空2024年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-05-17/1220072452.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-04,600115,China Eastern,2024-05-17,2024-05-17T00:00:00+08:00,1220073816,中国东方航空股份有限公司2024年4月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-05-17/1220073816.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-04,600221,Hainan Airlines Holdings,2024-05-16,2024-05-16T00:00:00+08:00,1220063158,海航控股：2024年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-05-16/1220063158.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-04,601021,Spring Airlines,2024-05-16,2024-05-16T00:00:00+08:00,1220060754,春秋航空2024年4月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-05-16/1220060754.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-04,601111,Air China,2024-05-17,2024-05-17T00:00:00+08:00,1220072769,中国国际航空股份有限公司2024年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-05-17/1220072769.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-04,603885,Juneyao Airlines,2024-05-15,2024-05-15T00:00:00+08:00,1220051128,上海吉祥航空股份有限公司2024年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-05-15/1220051128.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-05,600029,China Southern,2024-06-18,2024-06-18T00:00:00+08:00,1220375648,南方航空2024年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-06-18/1220375648.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-05,600115,China Eastern,2024-06-18,2024-06-18T00:00:00+08:00,1220375578,中国东方航空股份有限公司2024年5月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-06-18/1220375578.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-05,600221,Hainan Airlines Holdings,2024-06-15,2024-06-15T00:00:00+08:00,1220360275,海航控股：2024年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-06-15/1220360275.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-05,601021,Spring Airlines,2024-06-15,2024-06-15T00:00:00+08:00,1220358030,春秋航空2024年5月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-06-15/1220358030.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-05,601111,Air China,2024-06-18,2024-06-18T00:00:00+08:00,1220375478,中国国际航空股份有限公司2024年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-06-18/1220375478.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-05,603885,Juneyao Airlines,2024-06-18,2024-06-18T00:00:00+08:00,1220375356,上海吉祥航空股份有限公司2024年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-06-18/1220375356.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-06,600029,China Southern,2024-07-16,2024-07-16T00:00:00+08:00,1220647678,南方航空2024年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-07-16/1220647678.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-06,600115,China Eastern,2024-07-16,2024-07-16T00:00:00+08:00,1220648363,中国东方航空股份有限公司2024年6月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-07-16/1220648363.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-06,600221,Hainan Airlines Holdings,2024-07-16,2024-07-16T00:00:00+08:00,1220648299,海航控股：2024年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-07-16/1220648299.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-06,601021,Spring Airlines,2024-07-16,2024-07-16T00:00:00+08:00,1220646501,春秋航空2024年6月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-07-16/1220646501.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-06,601111,Air China,2024-07-16,2024-07-16T00:00:00+08:00,1220647093,中国国际航空股份有限公司2024年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-07-16/1220647093.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-06,603885,Juneyao Airlines,2024-07-16,2024-07-16T00:00:00+08:00,1220646600,上海吉祥航空股份有限公司2024年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-07-16/1220646600.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-07,600029,China Southern,2024-08-16,2024-08-16T00:00:00+08:00,1220879791,南方航空2024年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-08-16/1220879791.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-07,600115,China Eastern,2024-08-16,2024-08-16T00:00:00+08:00,1220878986,中国东方航空股份有限公司2024年7月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-08-16/1220878986.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-07,600221,Hainan Airlines Holdings,2024-08-16,2024-08-16T00:00:00+08:00,1220879394,海航控股：2024年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-08-16/1220879394.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-07,601021,Spring Airlines,2024-08-14,2024-08-14T00:00:00+08:00,1220860825,春秋航空2024年7月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-08-14/1220860825.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-07,601111,Air China,2024-08-16,2024-08-16T00:00:00+08:00,1220880900,中国国际航空股份有限公司2024年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-08-16/1220880900.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-07,603885,Juneyao Airlines,2024-08-15,2024-08-15T00:00:00+08:00,1220872705,上海吉祥航空股份有限公司2024年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-08-15/1220872705.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-08,600029,China Southern,2024-09-14,2024-09-14T00:00:00+08:00,1221222792,南方航空2024年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-09-14/1221222792.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-08,600115,China Eastern,2024-09-14,2024-09-14T00:00:00+08:00,1221221533,中国东方航空股份有限公司2024年8月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-09-14/1221221533.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-08,600221,Hainan Airlines Holdings,2024-09-19,2024-09-19T00:00:00+08:00,1221234822,海航控股：2024年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-09-19/1221234822.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-08,601021,Spring Airlines,2024-09-14,2024-09-14T00:00:00+08:00,1221220374,春秋航空2024年8月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-09-14/1221220374.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-08,601111,Air China,2024-09-14,2024-09-14T00:00:00+08:00,1221222289,中国国际航空股份有限公司2024年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-09-14/1221222289.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-08,603885,Juneyao Airlines,2024-09-19,2024-09-19T00:00:00+08:00,1221232854,上海吉祥航空股份有限公司2024年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-09-19/1221232854.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-09,600029,China Southern,2024-10-16,2024-10-16T00:00:00+08:00,1221396276,南方航空2024年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-10-16/1221396276.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-09,600115,China Eastern,2024-10-16,2024-10-16T00:00:00+08:00,1221395718,中国东方航空股份有限公司2024年9月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-10-16/1221395718.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-09,600221,Hainan Airlines Holdings,2024-10-16,2024-10-16T00:00:00+08:00,1221396403,海航控股：2024年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-10-16/1221396403.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-09,601021,Spring Airlines,2024-10-16,2024-10-16T00:00:00+08:00,1221395008,春秋航空2024年9月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-10-16/1221395008.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-09,601111,Air China,2024-10-16,2024-10-16T00:00:00+08:00,1221395583,中国国际航空股份有限公司2024年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-10-16/1221395583.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-09,603885,Juneyao Airlines,2024-10-15,2024-10-15T00:00:00+08:00,1221383981,上海吉祥航空股份有限公司2024年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-10-15/1221383981.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-10,600029,China Southern,2024-11-16,2024-11-16T00:00:00+08:00,1221741761,南方航空2024年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-11-16/1221741761.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-10,600115,China Eastern,2024-11-16,2024-11-16T00:00:00+08:00,1221740283,中国东方航空股份有限公司2024年10月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-11-16/1221740283.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-10,600221,Hainan Airlines Holdings,2024-11-16,2024-11-16T00:00:00+08:00,1221742270,海航控股：2024年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-11-16/1221742270.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-10,601021,Spring Airlines,2024-11-16,2024-11-16T00:00:00+08:00,1221739768,春秋航空2024年10月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-11-16/1221739768.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-10,601111,Air China,2024-11-16,2024-11-16T00:00:00+08:00,1221740450,中国国际航空股份有限公司2024年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-11-16/1221740450.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-10,603885,Juneyao Airlines,2024-11-16,2024-11-16T00:00:00+08:00,1221740309,上海吉祥航空股份有限公司2024年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-11-16/1221740309.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-11,600029,China Southern,2024-12-17,2024-12-17T00:00:00+08:00,1222036183,南方航空2024年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-12-17/1222036183.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-11,600115,China Eastern,2024-12-17,2024-12-17T00:00:00+08:00,1222035556,中国东方航空股份有限公司2024年11月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-12-17/1222035556.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-11,600221,Hainan Airlines Holdings,2024-12-17,2024-12-17T00:00:00+08:00,1222036484,海航控股：2024年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-12-17/1222036484.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-11,601021,Spring Airlines,2024-12-14,2024-12-14T00:00:00+08:00,1222015493,春秋航空2024年11月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-12-14/1222015493.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-11,601111,Air China,2024-12-14,2024-12-14T00:00:00+08:00,1222014627,中国国际航空股份有限公司2024年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-12-14/1222014627.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-11,603885,Juneyao Airlines,2024-12-17,2024-12-17T00:00:00+08:00,1222035427,上海吉祥航空股份有限公司2024年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-12-17/1222035427.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-12,600029,China Southern,2025-01-16,2025-01-16T00:00:00+08:00,1222342774,南方航空2024年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-01-16/1222342774.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-12,600115,China Eastern,2025-01-16,2025-01-16T00:00:00+08:00,1222342795, 中国东方航空股份有限公司2024年12月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-01-16/1222342795.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-12,600221,Hainan Airlines Holdings,2025-01-16,2025-01-16T00:00:00+08:00,1222342809,海航控股：2024年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-01-16/1222342809.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-12,601021,Spring Airlines,2025-01-16,2025-01-16T00:00:00+08:00,1222342935,春秋航空2024年12月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-01-16/1222342935.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-12,601111,Air China,2025-01-16,2025-01-16T00:00:00+08:00,1222342942,中国国际航空股份有限公司2024年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-01-16/1222342942.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2024-12,603885,Juneyao Airlines,2025-01-16,2025-01-16T00:00:00+08:00,1222343089,上海吉祥航空股份有限公司2024年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-01-16/1222343089.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-01,600029,China Southern,2025-02-15,2025-02-15T00:00:00+08:00,1222545014,南方航空2025年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-02-15/1222545014.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-01,600115,China Eastern,2025-02-18,2025-02-18T00:00:00+08:00,1222558807,中国东方航空股份有限公司2025年1月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-02-18/1222558807.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-01,600221,Hainan Airlines Holdings,2025-02-15,2025-02-15T00:00:00+08:00,1222545130,海航控股：2025年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-02-15/1222545130.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-01,601021,Spring Airlines,2025-02-15,2025-02-15T00:00:00+08:00,1222543996,春秋航空2025年1月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-02-15/1222543996.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-01,601111,Air China,2025-02-18,2025-02-18T00:00:00+08:00,1222558314,中国国际航空股份有限公司2025年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-02-18/1222558314.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-01,603885,Juneyao Airlines,2025-02-18,2025-02-18T00:00:00+08:00,1222558319,上海吉祥航空股份有限公司2025年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-02-18/1222558319.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-02,600029,China Southern,2025-03-18,2025-03-18T00:00:00+08:00,1222821062,南方航空2025年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-03-18/1222821062.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-02,600115,China Eastern,2025-03-18,2025-03-18T00:00:00+08:00,1222820948,中国东方航空股份有限公司2025年2月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-03-18/1222820948.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-02,600221,Hainan Airlines Holdings,2025-03-15,2025-03-15T00:00:00+08:00,1222807310,海航控股：2025年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222807310.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-02,601021,Spring Airlines,2025-03-15,2025-03-15T00:00:00+08:00,1222804362,春秋航空2025年2月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222804362.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-02,601111,Air China,2025-03-15,2025-03-15T00:00:00+08:00,1222805298,中国国际航空股份有限公司2025年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222805298.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-02,603885,Juneyao Airlines,2025-03-15,2025-03-15T00:00:00+08:00,1222805305,上海吉祥航空股份有限公司2025年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222805305.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-03,600029,China Southern,2025-04-16,2025-04-16T00:00:00+08:00,1223099209,南方航空2025年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-04-16/1223099209.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-03,600115,China Eastern,2025-04-16,2025-04-16T00:00:00+08:00,1223098214,中国东方航空股份有限公司2025年3月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-04-16/1223098214.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-03,600221,Hainan Airlines Holdings,2025-04-16,2025-04-16T00:00:00+08:00,1223100308,海航控股：2025年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-04-16/1223100308.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-03,601021,Spring Airlines,2025-04-16,2025-04-16T00:00:00+08:00,1223097802,春秋航空2025年3月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-04-16/1223097802.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-03,601111,Air China,2025-04-16,2025-04-16T00:00:00+08:00,1223098813,中国国际航空股份有限公司2025年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-04-16/1223098813.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-03,603885,Juneyao Airlines,2025-04-15,2025-04-15T00:00:00+08:00,1223091757,上海吉祥航空股份有限公司2025年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-04-15/1223091757.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-04,600029,China Southern,2025-05-16,2025-05-16T00:00:00+08:00,1223556084,南方航空2025年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-05-16/1223556084.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-04,600115,China Eastern,2025-05-16,2025-05-16T00:00:00+08:00,1223554802,中国东方航空股份有限公司2025年4月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-05-16/1223554802.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-04,600221,Hainan Airlines Holdings,2025-05-16,2025-05-16T00:00:00+08:00,1223557354,2025年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-05-16/1223557354.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-04,601021,Spring Airlines,2025-05-16,2025-05-16T00:00:00+08:00,1223554049,春秋航空2025年4月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-05-16/1223554049.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-04,601111,Air China,2025-05-16,2025-05-16T00:00:00+08:00,1223554843,中国国际航空股份有限公司2025年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-05-16/1223554843.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-04,603885,Juneyao Airlines,2025-05-15,2025-05-15T00:00:00+08:00,1223542930,上海吉祥航空股份有限公司2025年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-05-15/1223542930.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-05,600029,China Southern,2025-06-17,2025-06-17T00:00:00+08:00,1223886966,南方航空2025年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-06-17/1223886966.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-05,600115,China Eastern,2025-06-17,2025-06-17T00:00:00+08:00,1223886971,中国东方航空股份有限公司2025年5月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-06-17/1223886971.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-05,600221,Hainan Airlines Holdings,2025-06-17,2025-06-17T00:00:00+08:00,1223888783,海航控股：2025年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-06-17/1223888783.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-05,601021,Spring Airlines,2025-06-14,2025-06-14T00:00:00+08:00,1223876960,春秋航空2025年5月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-06-14/1223876960.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-05,601111,Air China,2025-06-14,2025-06-14T00:00:00+08:00,1223877298,中国国际航空股份有限公司2025年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-06-14/1223877298.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-05,603885,Juneyao Airlines,2025-06-14,2025-06-14T00:00:00+08:00,1223877565,上海吉祥航空股份有限公司2025年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-06-14/1223877565.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-06,600029,China Southern,2025-07-16,2025-07-16T00:00:00+08:00,1224176941,南方航空2025年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-07-16/1224176941.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-06,600115,China Eastern,2025-07-16,2025-07-16T00:00:00+08:00,1224176539,中国东方航空股份有限公司2025年6月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-07-16/1224176539.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-06,600221,Hainan Airlines Holdings,2025-07-16,2025-07-16T00:00:00+08:00,1224177542,海航控股：2025年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-07-16/1224177542.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-06,601021,Spring Airlines,2025-07-16,2025-07-16T00:00:00+08:00,1224176266,春秋航空2025年6月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-07-16/1224176266.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-06,601111,Air China,2025-07-16,2025-07-16T00:00:00+08:00,1224176546,中国国际航空股份有限公司2025年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-07-16/1224176546.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-06,603885,Juneyao Airlines,2025-07-15,2025-07-15T00:00:00+08:00,1224162491,上海吉祥航空股份有限公司2025年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-07-15/1224162491.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-07,600029,China Southern,2025-08-16,2025-08-16T00:00:00+08:00,1224497808,南方航空2025年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-08-16/1224497808.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-07,600115,China Eastern,2025-08-16,2025-08-16T00:00:00+08:00,1224497605,中国东方航空股份有限公司2025年7月运营数据公告,http://static.cninfo.com.cn/finalpage/2025-08-16/1224497605.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-07,600221,Hainan Airlines Holdings,2025-08-16,2025-08-16T00:00:00+08:00,1224500170,海航控股：2025年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-08-16/1224500170.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-07,601021,Spring Airlines,2025-08-16,2025-08-16T00:00:00+08:00,1224496974,春秋航空2025年7月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-08-16/1224496974.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-07,601111,Air China,2025-08-16,2025-08-16T00:00:00+08:00,1224498733,中国国际航空股份有限公司2025年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-08-16/1224498733.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2025-07,603885,Juneyao Airlines,2025-08-16,2025-08-16T00:00:00+08:00,1224497488,上海吉祥航空股份有限公司2025年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2025-08-16/1224497488.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
