dataset_id,ticker,company,report_date,report_title,institution,rating,eps_2026_native,eps_2027_native,eps_2028_native,pe_2026,pe_2027,pe_2028,report_url,source_quality,source_note,retrieved_at
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2026-05-05,1Q26同比扭亏为盈，油价上涨造成短期冲击，看好供需持续改善,国信证券,增持,0.04,0.27,0.37,102.9,15.9,11.8,https://pdf.dfcfw.com/pdf/H3_AP202605051821967069_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2025-11-05,2025年三季报点评：25Q3扣非盈利同比大幅增长，改革效益持续体现,民生证券,买入,0.16,0.23,,32.0,21.0,,https://pdf.dfcfw.com/pdf/H3_AP202511051775731666_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2025-10-29,建设现代化年轻机队，坐拥京沪“两市四场”双核心枢纽,中银证券,增持,0.2,0.32,,23.8,15.3,,https://pdf.dfcfw.com/pdf/H3_AP202510291771248797_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2025-09-05,二季度业绩同比减亏，静待盈利持续修复,国信证券,增持,0.16,0.27,,24.8,15.0,,https://pdf.dfcfw.com/pdf/H3_AP202509051739045268_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2025-09-03,2025年半年报点评：持续推进成本费用控制，国际航线经营步入新格局,民生证券,买入,0.16,0.23,,26.0,17.0,,https://pdf.dfcfw.com/pdf/H3_AP202509031738366651_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2025-04-02,2024年报点评：归母同比减亏，单位扣油成本控制出色,民生证券,买入,0.16,0.23,,24.0,16.0,,https://pdf.dfcfw.com/pdf/H3_AP202504021650361348_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2024-11-01,客公里收益下滑拖累净利，静待盈利修复,国信证券,增持,0.34,,,11.1,,,https://pdf.dfcfw.com/pdf/H3_AP202411011640676592_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2024-04-01,23年业绩亏损收窄，24年静待盈利弹性,国信证券,买入,0.58,,,6.3,,,https://pdf.dfcfw.com/pdf/H3_AP202404011629195022_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2024-03-31,民航需求复苏，公司营收回升，全年明显减亏,中邮证券,买入,0.47,,,7.79,,,https://pdf.dfcfw.com/pdf/H3_AP202403311629189604_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2023-11-07,2023年三季报业绩点评：单季归母净利润创历史新高，看好后续国际航线恢复带动盈利弹性持续释放,东吴证券国际经纪,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202311071609233982_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2023-10-31,2023年三季报点评：三季度扭亏为盈，归母净利润创单季历史新高,西南证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310311607038115_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2023-10-28,中国东航三季报点评：三季度业绩历史最佳，看好业绩反转趋势,中邮证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310281605631891_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2023-09-01,经营环比改善，二季度扣汇亏损大幅收窄,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202309011597323938_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2023-09-01,扣汇归母净利亏损收窄，国际团签放开受益,华金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202309011597262847_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2023-04-03,2022年亏损374亿，2023年起业绩有望显著回升,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202304031585030251_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2022-11-01,三季度业绩承压，飞机引进强化实力,西南证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202211011579702038_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2022-04-02,亏损同比小幅扩大，看好长期前景,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202204021556732711_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2022-03-31,2021年年报点评：疫情反复亏损扩大，扣汇核心利润亏损151亿元,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202203311556298760_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2021-12-31,航空产品提质优化，票价市场化改革深入,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202112311537731909_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2021-09-01,内线与货运高景气周期，Q2亏损收窄,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202109011513550501_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2020-04-02,2019年年报点评：核心利润微降4.5%，静待需求反弹,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202004021377448207_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2019-11-01,9M19 revenue in line; positive 4Q19 outlook,招银国际,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201911011370155785_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2019-09-02,客座下滑拖累业绩，核心利润约降三成,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201909021345523258_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2019-04-07,2018年年报点评：国内线表现强劲，扣汇扣非后业绩增长,民生证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201904071316519068_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2019-04-04,核心利润正增长，收益质量上台阶,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201904041315671911_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2019-04-01,客收增幅扩大，业绩符合预期,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201904011312259315_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2018-12-18,收益和客座率不断提高,中银国际,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201812181272071945_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2018-10-29,暑运收益水平持续提升，油价汇率拉低业绩,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201810291223485399_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2018-08-31,收益水平提升明显，扣非净利小幅下降,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201808311185788486_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2018-04-27,扣非净利润超预期，期待票价放开落地,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201804271132149353_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2018-04-25,市场培育初见雏形，收益管理初显成效,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201804251129699361_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2018-04-07,东航物流转让增厚业绩，收益水平改善明显,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201804071119411452_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2018-01-16,票价开放提升盈利空间，看好航空巨头未来业绩表现,群益证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201801161078093140_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-11-01,Conference call takeaways,德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201711010012972625_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-10-30,货运剥离拉低营收增速，航油成本压力仍在,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201710300990578230_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-09-04,2017年上半年业绩高于预期，上调评级至买入,中银国际,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201709040854565995_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-08-31,1H17 a small beat; Buy H shares on better traffic and pricing outlook,德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201708310842463227_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-08-31,Conference call takeaways,德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201708310841675347_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-08-30,多项成本快速增长，投资收益贡献业绩,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201708300839381679_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-06-19,5月份整体客座率上升,中银国际,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201706190657474886_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-05-07,东方航空2017年第一季度经常性净利润同比下降52.7%,中银国际,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201705060560380244_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0670.HK / 600115.SH,China Eastern Airlines,2017-01-22,12月经营数据延续强劲,中银证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201701220287018710_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2026-05-05,业绩符合预期，同比扭亏为盈！,国金证券,买入,-0.06,0.236,0.491,,28.48,13.67,https://pdf.dfcfw.com/pdf/H3_AP202605051821967938_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2026-03-31,所得税增长拖累业绩，近期油价上涨形成短期冲击,东兴证券,增持,-0.06,0.14,0.26,-113.52,49.77,26.83,https://pdf.dfcfw.com/pdf/H3_AP202603311820898473_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-12-03,构建北京“一市两场”运营优势，打造全球领先航空公司,中银证券,增持,0.37,0.59,,21.7,13.7,,https://pdf.dfcfw.com/pdf/H3_AP202512031793027753_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-11-04,2025年三季报点评：非油成本高位拖累盈利，新一轮定增优化资本结构,民生证券,买入,0.34,0.47,,24.0,17.0,,https://pdf.dfcfw.com/pdf/H3_AP202511041774883998_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-11-02,Q3收益水平下降，业绩小幅下滑,国金证券,买入,0.44,0.66,,17.87,11.9,,https://pdf.dfcfw.com/pdf/H3_AP202511021773734755_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-11-01,2025年三季报点评：盈利能力待修复，关注出行景气度回升,信达证券,增持,0.37,0.49,,21.32,15.94,,https://pdf.dfcfw.com/pdf/H3_AP202511011773273784_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-09-02,2025年半年报点评：盈利落于预告上沿，油价回落缓解成本上涨压力,民生证券,买入,0.34,0.47,,22.0,16.0,,https://pdf.dfcfw.com/pdf/H3_AP202509021737940861_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-09-01,Q2实现扭亏，关注反内卷后续影响,东兴证券,增持,0.36,0.45,,20.87,16.62,,https://pdf.dfcfw.com/pdf/H3_AP202509011737697069_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-08-31,裸票提升油价下降，Q2实现扭亏为盈,国金证券,买入,0.347,0.533,,21.78,14.18,,https://pdf.dfcfw.com/pdf/H3_AP202508301736940053_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-08-29,2025年中报点评：Q2归母净利扭亏，静待公司座收回升,信达证券,增持,0.43,0.58,,17.43,12.99,,https://pdf.dfcfw.com/pdf/H3_AP202508291736446283_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-04-09,亏损持续缩窄，关注后续票价改善,东兴证券,增持,0.45,0.54,,15.68,12.94,,https://pdf.dfcfw.com/pdf/H3_AP202504091653790114_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-04-02,2024年年报点评：归母同比减亏，保价策略有望充分受益经济回升,民生证券,买入,0.34,0.47,,21.0,15.0,,https://pdf.dfcfw.com/pdf/H3_AP202504021650318471_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-04-01,业绩持续改善，中长期盈利弹性可期,国信证券,增持,0.44,0.54,,16.6,13.4,,https://pdf.dfcfw.com/pdf/H3_AP202504011649841117_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-03-28,亏损继续收窄，静待客运复苏,中邮证券,买入,0.47,0.64,,16.02,11.87,,https://pdf.dfcfw.com/pdf/H3_AP202503281648724693_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-03-28,2024年报点评：国际线恢复、客座率大幅回升，利润明显改善,信达证券,增持,0.45,0.58,,16.78,13.11,,https://pdf.dfcfw.com/pdf/H3_AP202503281648660333_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2025-03-28,量增推动收入增长，全年同比减亏,国金证券,买入,0.54,0.72,,14.2,10.5,,https://pdf.dfcfw.com/pdf/H3_AP202503281648627077_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-11-01,三季度净利同比下滑，中长期盈利弹性可期,国信证券,增持,0.49,,,14.5,,,https://pdf.dfcfw.com/pdf/H3_AP202411011640676598_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-11-01,Q3出行需求旺盛，净利仅小幅下滑,国金证券,买入,0.73,,,9.8,,,https://pdf.dfcfw.com/pdf/H3_AP202411011640657508_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-09-05,量升价降导致淡季业绩承压，静待需求改善,东兴证券,增持,0.49,,,13.93,,,https://pdf.dfcfw.com/pdf/H3_AP202409051639748250_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-08-31,2024年中报点评：淡季盈利承压，运营情况持续改善,信达证券,增持,0.39,,,17.73,,,https://pdf.dfcfw.com/pdf/H3_AP202408311639675700_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-08-31,需求增长叠加山航并表 H1收入大幅增长,国金证券,买入,0.73,,,9.5,,,https://pdf.dfcfw.com/pdf/H3_AP202408311639669670_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-04-02,国际航线继续恢复，关注公司业绩弹性,东兴证券,增持,0.87,,,8.35,,,https://pdf.dfcfw.com/pdf/H3_AP202404021629415774_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-04-01,利润大幅减亏，看好未来盈利修复弹性,信达证券,买入,0.74,,,9.9,,,https://pdf.dfcfw.com/pdf/H3_AP202404011629198507_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-04-01,国泰航空投资收益带动业绩大幅修复，24年业绩表现可期,国信证券,买入,0.94,,,7.8,,,https://pdf.dfcfw.com/pdf/H3_AP202404011629195027_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-03-29,客运底部反转，全年大幅减亏375.7亿,中邮证券,买入,1.16,,,6.28,,,https://pdf.dfcfw.com/pdf/H3_AP202403291629031317_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-03-29,经营业绩大幅改善 景气恢复可期,国金证券,买入,1.1,,,6.6,,,https://pdf.dfcfw.com/pdf/H3_AP202403291629022851_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2024-02-29,民航景气度持续提升，公司全年业绩大幅扭亏,群益证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202402291624111638_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-12-25,民航景气度持续提升，公司3Q成功扭亏为盈,群益证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202312251614887375_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-11-27,公司深度报告：载旗航司优势不减，未来业绩弹性可期,信达证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202311271612389667_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-10-30,2023年三季报点评：3Q23归母净利润较2019年同期增长17%,西南证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310301605640981_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-10-30,2023年三季报业绩点评：暑运旺季带动盈利弹性释放，单季度利润超19年同期,东吴证券国际经纪,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310301605640236_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-10-27,民航景气度持续提升，公司3Q成功扭亏为盈,群益证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310271605170323_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
