dataset_id,company,target_year,ask_mn,operating_cost_actual_native_mn,cask_prior,cask_anchor,shrink_lambda,fuel_price_usd_per_gallon,fuel_price_ratio,cost_flat_ask_native_mn,cost_fuel_mechanical_native_mn,cost_nonfuel_drivers_native_mn,cost_company_shrink_native_mn,cost_full_cask_native_mn,error_flat_ask_pct,error_fuel_mechanical_pct,error_nonfuel_drivers_pct,error_company_shrink_pct,error_full_cask_pct,retrieved_at
airline_cost_engine_v2,Juneyao Airlines,2024,56013.51950000001,21811.30428827,0.41892200657071765,0.343937558416124,0.7255859034415281,2.337798013245033,0.8659939032481729,23465.295984028024,22639.619141540017,18439.476292635944,22312.717578729487,21487.04073624148,7.583185644920509,3.797640170081351,-15.45908466119289,2.2988688976713023,-1.4866765771678558,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Juneyao Airlines,2025,57178.0275,22283.10169113,0.38939356931981384,0.343937558416124,0.7942691548709702,2.1148900000000004,0.9046504394382558,22264.75621489147,21665.047237341118,19065.962195849635,21730.04425274321,21130.335275192854,-0.08232909624890095,-2.773646426587484,-14.437574893628824,-2.4819589572978473,-5.173276287636453,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2018,38965.3835,12509.999994,0.3112009284972829,0.3003152248295516,0.8710019265952043,2.025996677740864,1.3002088845395585,12126.06352445271,13306.084832150143,12881.919214069634,12071.346976915771,13251.368284613203,-3.069036528628555,6.363587837985274,2.972975381678755,-3.506419003154393,5.926205363459447,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2019,43706.5307,13810.234598,0.3210541991457623,0.3003152248295516,0.8447541180691551,1.878279069767442,0.9270889189521584,14032.165211328174,13710.704999908658,12804.276382270684,13891.44590117561,13569.985689756093,1.6070010379136912,-0.7206944775996482,-7.284150088768215,0.5880515830438693,-1.7396439324694701,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2020,37841.699,10542.065373,0.3159764542464588,0.3003152248295516,0.8582805582346457,1.100358552631579,0.5858333675452281,11957.085872681766,10376.08144060586,9783.433911041311,11873.096195628263,10292.091763552355,13.42261169529333,-1.574491587002036,-7.196231811478526,12.625901808930685,-2.3712014733646924,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2021,41481.3743,12180.349508,0.2785832996821839,0.3003152248295516,0.8421090285124188,1.8565493421052635,1.6872221674155259,11556.018127845744,14431.678878881808,15333.14900017935,11698.35212106444,14574.012872100506,-5.125726316344181,18.483290396578077,25.88431054551108,-3.9571720550300005,19.65184465789227,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2022,30353.8001,12726.498672,0.2936341843428268,0.3003152248295516,0.8822025926510606,3.3740996677740864,1.81740371303462,8912.913334068715,11415.776053706333,11618.571021100386,8936.802055451148,11439.664775088766,-29.96570727125194,-10.299161238883647,-8.705675295729243,-29.777998758501354,-10.111452726133074,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2023,47466.865699999995,16421.280214,0.4192720064727579,0.3003152248295516,0.5831148824753136,2.6995548172757475,0.800081527839591,19901.528023011928,18944.265991839817,13297.760413477516,17547.583881372564,16590.321850200453,21.19352306067366,15.364123533370089,-19.021171064723198,6.858805481026575,1.029405953723006,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2024,55093.478299999995,18399.375676,0.3459524864731062,0.3003152248295516,0.778428376931055,2.337798013245033,0.8659939032481729,19059.72580633712,18314.97307715567,15800.657593125072,18502.62484363308,17757.87211445163,3.588981180478168,-0.458725341177868,-14.123947076447141,0.5611558209975387,-3.4865507006585084,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Spring Airlines,2025,61749.0019,19628.167005,0.3339664919286826,0.3003152248295516,0.8103574795630684,2.1148900000000004,0.9046504394382558,20622.097544640557,20028.166547458135,17950.23439141649,20228.03325327187,19634.10225608945,5.063797039159934,2.0378853631938254,-8.548595562469385,3.056150113859668,0.0302384378935594,2026-08-10T19:01:09.313737+00:00
