date,series_id,metric,index_value,source_agency,yield_pct,yield_bp,delta_bp_1m,delta_bp_12m,ip_reval_pre_tax_hkdm,ip_reval_calibrated_hkdm,eps_impact_hkd
2014-06-01,overall,rental_yield,3.288531,Centaline Property Agency,3.288531,328.8531,4.265999999999963,9.621499999999969,-1046.1579157894646,-439.3863246315751,-0.057979779503955726
2014-07-01,overall,rental_yield,3.2383983,Centaline Property Agency,3.2383983,323.83983,-5.013269999999977,4.653689999999983,1229.412117789468,516.3530894715766,0.06813602653394217
2014-08-01,overall,rental_yield,3.2473862,Centaline Property Agency,3.2473862,324.73861999999997,0.8987899999999627,-0.25275000000004866,-220.41169084209614,-92.57291015368037,-0.012215575719727766
2014-09-01,overall,rental_yield,3.268395,Centaline Property Agency,3.268395,326.8395,2.100880000000018,0.5775699999999802,-515.2021195789517,-216.38489022315972,-0.028553342513894183
2014-10-01,overall,rental_yield,3.259228,Centaline Property Agency,3.259228,325.9228,-0.9166999999999916,-2.6873600000000124,224.80378842105063,94.41759113684125,0.012458992937476838
2014-11-01,overall,rental_yield,3.2720227,Centaline Property Agency,3.2720227,327.20227,1.2794700000000034,3.449009999999987,-313.76644831579034,-131.78190829263193,-0.017389448776823035
2014-12-01,overall,rental_yield,3.2319663,Centaline Property Agency,3.2319663,323.19662999999997,-4.005640000000028,-2.5899800000000255,982.3094218947438,412.56995719579237,0.054441191742200856
2015-01-01,overall,rental_yield,3.1404405,Centaline Property Agency,3.1404405,314.04404999999997,-9.15258,-11.645980000000009,2244.5016448421056,942.6906908336844,0.12439394521620248
2015-02-01,overall,rental_yield,3.0983694,Centaline Property Agency,3.0983694,309.83694,-4.207109999999943,-16.460409999999968,1031.7162281052492,433.32081580420464,0.05717939759701968
2015-03-01,overall,rental_yield,3.1276653,Centaline Property Agency,3.1276653,312.76653,2.929589999999962,-14.64073000000002,-718.4279813684117,-301.73975217473287,-0.039816451532347134
2015-04-01,overall,rental_yield,3.108367,Centaline Property Agency,3.108367,310.8367,-1.9298299999999813,-15.580399999999997,473.2552579999954,198.76720835999808,0.026228578968616682
2015-05-01,overall,rental_yield,3.0866508,Centaline Property Agency,3.0866508,308.66508,-2.1716200000000185,-15.922020000000032,532.5498014736888,223.6709166189493,0.029514779363896505
2015-06-01,overall,rental_yield,3.0568151,Centaline Property Agency,3.0568151,305.68151,-2.983569999999986,-23.17158999999998,731.6655819999966,307.29954443999856,0.0405501009692025
2015-07-01,overall,rental_yield,3.0452487,Centaline Property Agency,3.0452487,304.52487,-1.1566399999999817,-19.314959999999985,283.64465347367974,119.13075445894549,0.01572004973404943
2015-08-01,overall,rental_yield,3.0307198,Centaline Property Agency,3.0307198,303.07198,-1.4528900000000249,-21.666639999999973,356.29450873684823,149.64369366947625,0.019746423310713645
2015-09-01,overall,rental_yield,3.0638607,Centaline Property Agency,3.0638607,306.38607,3.3140900000000215,-20.45342999999997,-812.7195234736895,-341.3421998589496,-0.04504224272298817
2015-10-01,overall,rental_yield,3.0786102,Centaline Property Agency,3.0786102,307.86102,1.4749499999999784,-18.06178,-361.7043173684158,-151.91581329473462,-0.02004624373637107
2015-11-01,overall,rental_yield,3.0721035,Centaline Property Agency,3.0721035,307.21035,-0.650669999999991,-19.991919999999993,159.564831473682,67.01722921894644,0.008843343443468982
2015-12-01,overall,rental_yield,3.0323253,Centaline Property Agency,3.0323253,303.23253,-3.9778200000000083,-19.964099999999974,975.4870793684231,409.7045733347377,0.0540630863821912
2016-01-01,overall,rental_yield,3.0704675,Centaline Property Agency,3.0704675,307.04675,3.8142199999999775,-6.997299999999996,-935.367193052626,-392.8542210821029,-0.05183957678846193
2016-02-01,overall,rental_yield,3.0756707,Centaline Property Agency,3.0756707,307.56707,0.5203200000000265,-2.269870000000026,-127.59889515790125,-53.591535966318524,-0.00707173906973747
2016-03-01,overall,rental_yield,3.068124,Centaline Property Agency,3.068124,306.8124,-0.754669999999976,-5.954129999999964,185.06891568420465,77.72894458736596,0.010256821424812297
2016-04-01,overall,rental_yield,3.0752215,Centaline Property Agency,3.0752215,307.52215,0.7097499999999854,-3.314549999999997,-174.05311315789115,-73.10230752631428,-0.00964630766594751
2016-05-01,overall,rental_yield,3.1255848,Centaline Property Agency,3.1255848,312.55848,5.036329999999964,3.8933999999999855,-1235.0671579999912,-518.7282063599963,-0.06844943809403604
2016-06-01,overall,rental_yield,3.1130342,Centaline Property Agency,3.1130342,311.30342,-1.2550599999999577,5.621910000000014,307.78034547367383,129.267745098943,0.01705768918523977
2016-07-01,overall,rental_yield,3.156004,Centaline Property Agency,3.156004,315.6004,4.296979999999962,11.075529999999958,-1053.7551901052539,-442.5771798442066,-0.05840083284878285
2016-08-01,overall,rental_yield,3.075583,Centaline Property Agency,3.075583,307.5583,-8.042100000000005,4.486319999999978,1972.1768810526328,828.3142900421058,0.10930126224771838
2016-09-01,overall,rental_yield,3.0350811,Centaline Property Agency,3.0350811,303.50811000000004,-4.05018999999993,-2.877959999999973,993.2344887368249,417.15848526946644,0.055046676781323106
2016-10-01,overall,rental_yield,3.0055327,Centaline Property Agency,3.0055327,300.55327,-2.954840000000047,-7.307749999999999,724.6200787368537,304.34043306947854,0.040159627676857185
2016-11-01,overall,rental_yield,3.028862,Centaline Property Agency,3.028862,302.88620000000003,2.332930000000033,-4.324149999999975,-572.1081074736924,-240.28540513895078,-0.03170716525976712
2016-12-01,overall,rental_yield,3.011501,Centaline Property Agency,3.011501,301.1501,-1.7361000000000217,-2.082429999999988,425.7465442105317,178.8135485684233,0.02359556849433185
2017-01-01,overall,rental_yield,2.9932687,Centaline Property Agency,2.9932687,299.32687,-1.8232300000000237,-7.719879999999989,447.1135716842163,187.78770010737085,0.02477976403774015
2017-02-01,overall,rental_yield,2.9434402,Centaline Property Agency,2.9434402,294.34402,-4.982849999999985,-13.22305,1221.952173157891,513.2199127263142,0.0677225842243993
2017-03-01,overall,rental_yield,2.9151077,Centaline Property Agency,2.9151077,291.51077,-2.833250000000021,-15.301630000000046,694.8023710526367,291.81699584210736,0.03850708164078414
2017-04-01,overall,rental_yield,2.870255,Centaline Property Agency,2.870255,287.02549999999997,-4.485270000000014,-20.496650000000045,1099.9298441052667,461.970534524212,0.06095990755173712
2017-05-01,overall,rental_yield,2.875553,Centaline Property Agency,2.875553,287.5553,0.5298000000000229,-25.003179999999986,-129.92369052632142,-54.567950021055,-0.007200583024190656
2017-06-01,overall,rental_yield,2.8870883,Centaline Property Agency,2.8870883,288.70883,1.1535299999999893,-22.59459000000004,-282.8819832631553,-118.81043297052521,-0.015677781305953587
2017-07-01,overall,rental_yield,2.9053748,Centaline Property Agency,2.9053748,290.53748,1.8286500000000387,-25.062919999999963,-448.4427268421147,-188.3459452736882,-0.02485342798638345
2017-08-01,overall,rental_yield,2.8568606,Centaline Property Agency,2.8568606,285.68606,-4.851420000000019,-21.872239999999977,1189.7213867368469,499.68298242947566,0.06593630142547689
2017-09-01,overall,rental_yield,2.8366516,Centaline Property Agency,2.8366516,283.66516,-2.0208999999999833,-19.84295000000003,495.58849789473277,208.14716911578776,0.02746632358170281
2017-10-01,overall,rental_yield,2.8541346,Centaline Property Agency,2.8541346,285.41346,1.748299999999972,-15.139810000000011,-428.7383694736773,-180.07011517894446,-0.023761380334450313
2017-11-01,overall,rental_yield,2.7817595,Centaline Property Agency,2.7817595,278.17595,-7.237509999999986,-24.71025000000003,1774.8660049473651,745.4437220778933,0.09836597139186064
2017-12-01,overall,rental_yield,2.7747815,Centaline Property Agency,2.7747815,277.47815,-0.6977999999999724,-23.67194999999998,171.12259578946694,71.87149023157612,0.009483893609437192
2018-01-01,overall,rental_yield,2.7702649,Centaline Property Agency,2.7702649,277.02648999999997,-0.4516600000000608,-22.30038000000002,110.76129494738333,46.519743877901,0.006138571779362493
2018-02-01,overall,rental_yield,2.6981797,Centaline Property Agency,2.6981797,269.81797,-7.2085199999999645,-24.526049999999998,1767.7567414736754,742.4578314189437,0.09797196440456082
2018-03-01,overall,rental_yield,2.6386817,Centaline Property Agency,2.6386817,263.86816999999996,-5.949800000000039,-27.642600000000016,1459.078848421062,612.8131163368461,0.08086453166728574
2018-04-01,overall,rental_yield,2.616735,Centaline Property Agency,2.616735,261.6735,-2.1946699999999737,-25.351999999999975,538.2023893684145,226.0450035347341,0.02982805501264558
2018-05-01,overall,rental_yield,2.5836844,Centaline Property Agency,2.5836844,258.36844,-3.305059999999969,-29.186859999999967,810.5050823157819,340.4121345726284,0.044919514779030424
2018-06-01,overall,rental_yield,2.5431325,Centaline Property Agency,2.5431325,254.31325,-4.05519000000001,-34.39557999999997,994.4606466315815,417.6734715852642,0.05511463245350418
2018-07-01,overall,rental_yield,2.5571022,Centaline Property Agency,2.5571022,255.71022000000002,1.3969700000000103,-34.827259999999995,-342.58115884210775,-143.88408671368526,-0.018986407073052585
2018-08-01,overall,rental_yield,2.6058934,Centaline Property Agency,2.6058934,260.58934,4.879119999999972,-25.096720000000005,-1196.5143014736773,-502.53600661894444,-0.06631277584935331
2018-09-01,overall,rental_yield,2.6456108,Centaline Property Agency,2.6456108,264.56108,3.971740000000011,-19.10408000000001,-973.9960713684238,-409.078349974738,-0.05398045228482038
2018-10-01,overall,rental_yield,2.659765,Centaline Property Agency,2.659765,265.9765,1.4154199999999832,-19.43696,-347.10568147368014,-145.78438621894566,-0.019237163503396333
2018-11-01,overall,rental_yield,2.7531364,Centaline Property Agency,2.7531364,275.31363999999996,9.337139999999977,-2.8623100000000363,-2289.761585052626,-961.6998657221028,-0.12690232498770943
2018-12-01,overall,rental_yield,2.7722006,Centaline Property Agency,2.7722006,277.22006,1.9064200000000255,-0.25809000000003834,-467.5143867368484,-196.35604242947633,-0.02591041051147063
2019-01-01,overall,rental_yield,2.7740953,Centaline Property Agency,2.7740953,277.40953,0.18947000000002845,0.3830400000000509,-46.46402726316487,-19.514891450529245,-0.002575112241588428
2019-02-01,overall,rental_yield,2.7305615,Centaline Property Agency,2.7305615,273.05615,-4.353380000000016,3.23818,1067.5862511578987,448.3862254863174,0.059167372830973716
2019-03-01,overall,rental_yield,2.644598,Centaline Property Agency,2.644598,264.4598,-8.59635000000003,0.5916300000000092,2108.0964836842177,885.4005231473714,0.11683414850886915
2019-04-01,overall,rental_yield,2.601152,Centaline Property Agency,2.601152,260.1152,-4.344599999999957,-1.5582999999999743,1065.4331178947266,447.48190951578516,0.05904804267062489
2019-05-01,overall,rental_yield,2.5343468,Centaline Property Agency,2.5343468,253.43468,-6.68052000000003,-4.933760000000035,1638.2744677894812,688.075276471582,0.09079584542235616
2019-06-01,overall,rental_yield,2.5778255,Centaline Property Agency,2.5778255,257.78255,4.347870000000029,3.469300000000004,-1066.2350251579019,-447.81871056631877,-0.059092485680231566
2019-07-01,overall,rental_yield,2.5826693,Centaline Property Agency,2.5826693,258.26693,0.4843799999999874,2.556709999999981,-118.78527221052323,-49.88981432841975,-0.006583273698107263
2019-08-01,overall,rental_yield,2.6194496,Centaline Property Agency,2.6194496,261.94496,3.6780299999999784,1.3556199999999876,-901.9691043157841,-378.8270238126293,-0.04998860018962373
2019-09-01,overall,rental_yield,2.6932812,Centaline Property Agency,2.6932812,269.32812,7.383160000000032,4.767040000000009,-1810.5839844210604,-760.4452734568454,-0.10034552012246398
2019-10-01,overall,rental_yield,2.6834085,Centaline Property Agency,2.6834085,268.34085,-0.9872700000000236,2.3643500000000017,242.10978094737422,101.68610799789717,0.013418119294625466
2019-11-01,overall,rental_yield,2.605696,Centaline Property Agency,2.605696,260.5696,-7.771250000000009,-14.744039999999984,1905.755907894739,800.4174813157904,0.1056201034857291
2019-12-01,overall,rental_yield,2.615172,Centaline Property Agency,2.615172,261.5172,0.9476000000000226,-15.702859999999987,-232.38144421053187,-97.60020656842337,-0.012878958991549514
2020-01-01,overall,rental_yield,2.5799725,Centaline Property Agency,2.5799725,257.99724999999995,-3.519950000000051,-19.412280000000067,863.2028963158019,362.5452164526368,0.047840113657982575
2020-02-01,overall,rental_yield,2.5861292,Centaline Property Agency,2.5861292,258.61292,0.6156700000000228,-14.443230000000028,-150.9817262105319,-63.412325008423394,-0.008367653738209574
2020-03-01,overall,rental_yield,2.5429108,Centaline Property Agency,2.5429108,254.29108,-4.32183999999998,-10.168719999999979,1059.85164715789,445.1376918063138,0.05873870845086194
2020-04-01,overall,rental_yield,2.4847033,Centaline Property Agency,2.4847033,248.47033000000002,-5.820749999999975,-11.644869999999997,1427.4317131578887,599.5213195263133,0.07911059576831969
2020-05-01,overall,rental_yield,2.4333644,Centaline Property Agency,2.4333644,243.33643999999998,-5.1338900000000365,-10.098240000000004,1258.9919508421142,528.7766193536879,0.06977538916961273
2020-06-01,overall,rental_yield,2.4354715,Centaline Property Agency,2.4354715,243.54715,0.21071000000000595,-14.235400000000027,-51.67274600000146,-21.70255332000061,-0.002863787937008664
2020-07-01,overall,rental_yield,2.4408982,Centaline Property Agency,2.4408982,244.08982,0.5426700000000153,-14.177109999999999,-133.07982094737218,-55.89352479789631,-0.0073755009243818125
2020-08-01,overall,rental_yield,2.506238,Centaline Property Agency,2.506238,250.62380000000002,6.533980000000014,-11.321159999999963,-1602.33823221053,-672.9820575284225,-0.0888042005821052
2020-09-01,overall,rental_yield,2.4805386,Centaline Property Agency,2.4805386,248.05386000000001,-2.5699400000000026,-21.274259999999998,630.2304440000006,264.69678648000024,0.034928400032441964
2020-10-01,overall,rental_yield,2.4729931,Centaline Property Agency,2.4729931,247.29931,-0.7545500000000231,-21.041539999999998,185.03948789474254,77.71658491579186,0.010255190488680618
2020-11-01,overall,rental_yield,2.4655995,Centaline Property Agency,2.4655995,246.55995000000001,-0.7393599999999765,-14.009649999999965,181.31442021052055,76.15205648841862,0.010048741156597213
2020-12-01,overall,rental_yield,2.452948,Centaline Property Agency,2.452948,245.2948,-1.2651500000000055,-16.222399999999993,310.2547321052645,130.30698748421108,0.01719482373169961
2021-01-01,overall,rental_yield,2.4138572,Centaline Property Agency,2.4138572,241.38572,-3.909080000000017,-16.61152999999996,958.6298606315831,402.6245414652649,0.05312883180106098
2021-02-01,overall,rental_yield,2.4188824,Centaline Property Agency,2.4188824,241.88824000000002,0.5025200000000325,-16.72467999999995,-123.23377305263956,-51.75818468210861,-0.006829816876776833
2021-03-01,overall,rental_yield,2.373018,Centaline Property Agency,2.373018,237.30180000000001,-4.58644000000001,-16.98927999999998,1124.739922947371,472.3907676378958,0.06233492262262672
2021-04-01,overall,rental_yield,2.39,Centaline Property Agency,2.39,239.0,1.6981999999999857,-9.470330000000018,-416.45226736841755,-174.90995229473538,-0.023080464499207132
2021-05-01,overall,rental_yield,2.35,Centaline Property Agency,2.35,235.0,-4.0,-8.336439999999982,980.9263157894738,411.989052631579,0.05436453774398147
2021-06-01,overall,rental_yield,2.35,Centaline Property Agency,2.35,235.0,0.0,-8.547149999999988,-0.0,-0.0,-0.0
2021-07-01,overall,rental_yield,2.33,Centaline Property Agency,2.33,233.0,-2.0,-11.089820000000003,490.4631578947369,205.9945263157895,0.027182268871990736
2021-08-01,overall,rental_yield,2.37,Centaline Property Agency,2.37,237.0,4.0,-13.623800000000017,-980.9263157894738,-411.989052631579,-0.05436453774398147
2021-09-01,overall,rental_yield,2.35,Centaline Property Agency,2.35,235.0,-2.0,-13.053860000000014,490.4631578947369,205.9945263157895,0.027182268871990736
2021-10-01,overall,rental_yield,2.4,Centaline Property Agency,2.4,240.0,5.0,-7.299309999999991,-1226.157894736842,-514.9863157894737,-0.06795567217997682
2021-11-01,overall,rental_yield,2.39,Centaline Property Agency,2.39,239.0,-1.0,-7.559950000000015,245.23157894736846,102.99726315789475,0.013591134435995368
2021-12-01,overall,rental_yield,2.4,Centaline Property Agency,2.4,240.0,1.0,-5.294800000000009,-245.23157894736846,-102.99726315789475,-0.013591134435995368
2022-01-01,overall,rental_yield,2.38,Centaline Property Agency,2.38,238.0,-2.0,-3.385719999999992,490.4631578947369,205.9945263157895,0.027182268871990736
2022-02-01,overall,rental_yield,2.4,Centaline Property Agency,2.4,240.0,2.0,-1.8882400000000246,-490.4631578947369,-205.9945263157895,-0.027182268871990736
2022-03-01,overall,rental_yield,2.39,Centaline Property Agency,2.39,239.0,-1.0,1.6981999999999857,245.23157894736846,102.99726315789475,0.013591134435995368
2022-04-01,overall,rental_yield,2.37,Centaline Property Agency,2.37,237.0,-2.0,-2.0,490.4631578947369,205.9945263157895,0.027182268871990736
2022-05-01,overall,rental_yield,2.36,Centaline Property Agency,2.36,236.0,-1.0,1.0,245.23157894736846,102.99726315789475,0.013591134435995368
2022-06-01,overall,rental_yield,2.39,Centaline Property Agency,2.39,239.0,3.0,4.0,-735.6947368421053,-308.9917894736842,-0.040773403307986095
2022-07-01,overall,rental_yield,2.41,Centaline Property Agency,2.41,241.0,2.0,8.0,-490.4631578947369,-205.9945263157895,-0.027182268871990736
2022-08-01,overall,rental_yield,2.5,Centaline Property Agency,2.5,250.0,9.0,13.0,-2207.0842105263155,-926.9753684210525,-0.12232020992395827
2022-09-01,overall,rental_yield,2.52,Centaline Property Agency,2.52,252.0,2.0,17.0,-490.4631578947369,-205.9945263157895,-0.027182268871990736
2022-10-01,overall,rental_yield,2.58,Centaline Property Agency,2.58,258.0,6.0,18.0,-1471.3894736842105,-617.9835789473684,-0.08154680661597219
2022-11-01,overall,rental_yield,2.67,Centaline Property Agency,2.67,267.0,9.0,28.0,-2207.0842105263155,-926.9753684210525,-0.12232020992395827
2022-12-01,overall,rental_yield,2.68,Centaline Property Agency,2.68,268.0,1.0,28.0,-245.23157894736846,-102.99726315789475,-0.013591134435995368
2023-01-01,overall,rental_yield,2.61,Centaline Property Agency,2.61,261.0,-7.0,23.0,1716.621052631579,720.9808421052632,0.09513794105196755
2023-02-01,overall,rental_yield,2.57,Centaline Property Agency,2.57,257.0,-4.0,17.0,980.9263157894738,411.989052631579,0.05436453774398147
2023-03-01,overall,rental_yield,2.53,Centaline Property Agency,2.53,252.99999999999997,-4.000000000000028,13.999999999999972,980.9263157894806,411.98905263158184,0.054364537743981846
2023-04-01,overall,rental_yield,2.56,Centaline Property Agency,2.56,256.0,3.0000000000000284,19.0,-735.6947368421122,-308.9917894736871,-0.040773403307986476
2023-05-01,overall,rental_yield,2.6,Centaline Property Agency,2.6,260.0,4.0,24.0,-980.9263157894738,-411.989052631579,-0.05436453774398147
2023-06-01,overall,rental_yield,2.62,Centaline Property Agency,2.62,262.0,2.0,23.0,-490.4631578947369,-205.9945263157895,-0.027182268871990736
2023-07-01,overall,rental_yield,2.69,Centaline Property Agency,2.69,269.0,7.0,28.0,-1716.621052631579,-720.9808421052632,-0.09513794105196755
2023-08-01,overall,rental_yield,2.78,Centaline Property Agency,2.78,278.0,9.0,28.0,-2207.0842105263155,-926.9753684210525,-0.12232020992395827
2023-09-01,overall,rental_yield,2.87,Centaline Property Agency,2.87,287.0,9.0,35.0,-2207.0842105263155,-926.9753684210525,-0.12232020992395827
2023-10-01,overall,rental_yield,2.95,Centaline Property Agency,2.95,295.0,8.0,37.0,-1961.8526315789477,-823.978105263158,-0.10872907548796294
2023-11-01,overall,rental_yield,3.01,Centaline Property Agency,3.01,301.0,6.0,34.0,-1471.3894736842105,-617.9835789473684,-0.08154680661597219
2023-12-01,overall,rental_yield,3.07,Centaline Property Agency,3.07,307.0,6.0,39.0,-1471.3894736842105,-617.9835789473684,-0.08154680661597219
2024-01-01,overall,rental_yield,3.1,Centaline Property Agency,3.1,310.0,3.0,49.0,-735.6947368421053,-308.9917894736842,-0.040773403307986095
2024-02-01,overall,rental_yield,3.12,Centaline Property Agency,3.12,312.0,2.0,55.0,-490.4631578947369,-205.9945263157895,-0.027182268871990736
2024-03-01,overall,rental_yield,3.1,Centaline Property Agency,3.1,310.0,-2.0,57.00000000000003,490.4631578947369,205.9945263157895,0.027182268871990736
2024-04-01,overall,rental_yield,3.09,Centaline Property Agency,3.09,309.0,-1.0,53.0,245.23157894736846,102.99726315789475,0.013591134435995368
2024-05-01,overall,rental_yield,3.13,Centaline Property Agency,3.13,313.0,4.0,53.0,-980.9263157894738,-411.989052631579,-0.05436453774398147
2024-06-01,overall,rental_yield,3.22,Centaline Property Agency,3.22,322.0,9.0,60.0,-2207.0842105263155,-926.9753684210525,-0.12232020992395827
2024-07-01,overall,rental_yield,3.32,Centaline Property Agency,3.32,332.0,10.0,63.0,-2452.315789473684,-1029.9726315789474,-0.13591134435995364
2024-08-01,overall,rental_yield,3.43,Centaline Property Agency,3.43,343.0,11.0,65.0,-2697.547368421053,-1132.9698947368422,-0.14950247879594902
2024-09-01,overall,rental_yield,3.47,Centaline Property Agency,3.47,347.0,4.0,60.0,-980.9263157894738,-411.989052631579,-0.05436453774398147
2024-10-01,overall,rental_yield,3.46,Centaline Property Agency,3.46,346.0,-1.0,51.0,245.23157894736846,102.99726315789475,0.013591134435995368
2024-11-01,overall,rental_yield,3.44,Centaline Property Agency,3.44,344.0,-2.0,43.0,490.4631578947369,205.9945263157895,0.027182268871990736
2024-12-01,overall,rental_yield,3.44,Centaline Property Agency,3.44,344.0,0.0,37.0,-0.0,-0.0,-0.0
2025-01-01,overall,rental_yield,3.44,Centaline Property Agency,3.44,344.0,0.0,34.0,-0.0,-0.0,-0.0
2025-02-01,overall,rental_yield,3.5,Centaline Property Agency,3.5,350.0,6.0,38.0,-1471.3894736842105,-617.9835789473684,-0.08154680661597219
2025-03-01,overall,rental_yield,3.5,Centaline Property Agency,3.5,350.0,0.0,40.0,-0.0,-0.0,-0.0
2025-04-01,overall,rental_yield,3.48,Centaline Property Agency,3.48,348.0,-2.0,39.0,490.4631578947369,205.9945263157895,0.027182268871990736
2025-05-01,overall,rental_yield,3.54,Centaline Property Agency,3.54,354.0,6.0,41.0,-1471.3894736842105,-617.9835789473684,-0.08154680661597219
2025-06-01,overall,rental_yield,3.56,Centaline Property Agency,3.56,356.0,2.0,34.0,-490.4631578947369,-205.9945263157895,-0.027182268871990736
2025-07-01,overall,rental_yield,3.6,Centaline Property Agency,3.6,360.0,4.0,28.0,-980.9263157894738,-411.989052631579,-0.05436453774398147
2025-08-01,overall,rental_yield,3.6,Centaline Property Agency,3.6,360.0,0.0,17.0,-0.0,-0.0,-0.0
2025-09-01,overall,rental_yield,3.56,Centaline Property Agency,3.56,356.0,-4.0,9.0,980.9263157894738,411.989052631579,0.05436453774398147
2025-10-01,overall,rental_yield,3.53,Centaline Property Agency,3.53,353.0,-3.0,7.0,735.6947368421053,308.9917894736842,0.040773403307986095
2025-11-01,overall,rental_yield,3.46,Centaline Property Agency,3.46,346.0,-7.0,2.0,1716.621052631579,720.9808421052632,0.09513794105196755
2025-12-01,overall,rental_yield,3.43,Centaline Property Agency,3.43,343.0,-3.0,-1.0,735.6947368421053,308.9917894736842,0.040773403307986095
2026-01-01,overall,rental_yield,3.38,Centaline Property Agency,3.38,338.0,-5.0,-6.0,1226.157894736842,514.9863157894737,0.06795567217997682
2026-02-01,overall,rental_yield,3.32,Centaline Property Agency,3.32,332.0,-6.0,-18.0,1471.3894736842105,617.9835789473684,0.08154680661597219
2026-03-01,overall,rental_yield,3.29,Centaline Property Agency,3.29,329.0,-3.0,-21.0,735.6947368421053,308.9917894736842,0.040773403307986095
2026-04-01,overall,rental_yield,3.24,Centaline Property Agency,3.24,324.0,-5.0,-24.0,1226.157894736842,514.9863157894737,0.06795567217997682
2026-05-01,overall,rental_yield,3.22,Centaline Property Agency,3.22,322.0,-2.0,-32.0,490.4631578947369,205.9945263157895,0.027182268871990736
