dataset_id,ticker,company,report_date,query_date,institution,analyst,rating,rating_change,previous_rating,is_first_rating,rating_direction,target_price_low_native,target_price_high_native,native_currency,source_quality,source_url,history_scope,source_note,retrieved_at
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-04-30,2026-04-30,申万宏源证券,"郑逸欢,闫海,罗石",增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-05-01,2026-05-01,国海证券,"匡培钦,陈依晗",买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-05-06,2026-05-06,兴业证券,"袁浩然,王凯",增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-05-07,2026-05-07,中信证券,"扈世民,张庆焕,林睦锦",买入,未知,不评级,不是首次评级,unknown,6.0,6.0,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-07-02,2026-07-02,国泰海通,"岳鑫,陈亦凡",买入,未知,不评级,不是首次评级,unknown,5.94,5.94,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-08-03,2026-08-03,财通证券,"祝玉波,李逸",买入,未知,不评级,未公布,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:50:05.572416+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-08-29,2025-08-29,信达证券,匡培钦,增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-08-29,2025-08-29,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,9.25,9.25,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-08-30,2025-08-30,银河证券,罗江南,买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-09-01,2025-09-01,东兴证券,曹奕丰,增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-09-02,2025-09-02,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-09-04,2025-09-04,广发证券,"许可,陈宇",增持,未知,不评级,不是首次评级,unknown,8.07,8.07,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-10-31,2025-10-31,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,10.45,10.45,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-11-01,2025-11-01,信达证券,匡培钦,增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-11-01,2025-11-01,西部证券,凌军,增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-11-02,2025-11-02,浙商证券,"李丹,李逸",买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-11-04,2025-11-04,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2025-12-03,2025-12-03,中银国际,"王靖添,刘国强",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-01-16,2026-01-16,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,11.4,11.4,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-03-24,2026-03-24,长江证券,"韩轶超,赵超,鲁斯嘉,张银晗,胡俊文",不评级,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-03-27,2026-03-27,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,8.0,8.0,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-03-30,2026-03-30,招商证券,"王春环,孙修远,肖欣晨,刘若琮,张瑜玲",增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-03-31,2026-03-31,东兴证券,曹奕丰,增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-03-31,2026-03-31,华创证券,"吴一凡,吴晨玥,梁婉怡,卢浩敏,霍鹏浩,",增持,维持,增持,不是首次评级,maintain_or_new,10.32,10.32,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-04-14,2026-04-14,兴业证券,"袁浩然,王凯",增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-04-30,2026-04-30,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,8.85,8.85,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0753.HK / 601111.SH,Air China,2026-04-30,2026-04-30,国金证券,李丹,买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
